url,POSTING_CARD_GALLERY,price_value,price_type,expenses_value,expenses_type,location,POSTING_CARD_FEATURES,description,CARD_FAV,POSTING_CARD_PUBLISHER,CARD_VIEWPHONE,CARD_WHATSAPP,CARD_CONTACT_MODAL,address,square_meters_area,rooms,bathrooms,phone,parking,bedrooms
/propiedades/clasificado/veclapin-exclusivo-monoambiente-apto-profesional-y-alq.-52409210.html,30,89000,USD,40000,$,"Saavedra, Capital Federal",43 m² tot.1 amb.1 baño,"Ubicado en el barrio de saavedra en una exclusiva zona residencial que conserva la calidez de un barrio por su tranquilidad, con rápidos accesos y medios de transportes. Espacio urbano. negocios inmobiliarios. cucicba Nº 7228. comision: 4% Monoambiente con balcón aterrazado, super luminoso 3er piso orientación Norte. Cocina americana completa, placard y baño completo. Cerradura con huella biométrica. Muy bajas expensas. Apto credito. 3ºB: sup. 35m2 Cubiertos - 7m2 Descubiertos. se vende sin muebles O amueblado completo para alquiler temporal: u$s 3. 000. - agregado al valor de inmueble. Ultimas expensas diciembre 2024: $ 40. 000. - especificaciones: • Aire acondicionado frio calor inverter de última generación. • Carpinterías de pvc de alta prestación. • Vidrios laminados dobles de seguridad. • Anafe vitrocerámico Domec y horno eléctrico Longvie. • Termotanques eléctricos Saiar. Servicios individuales. • Muebles de cocina completos con alacenas. • Griferías Fv y sanitarios Ferrum. Cañerias en termo fusión. • Balcones con canilla para riego. • Alacenas y muebles con lugar para lavarropas con alimentación y descargas en todas las unidades. • Puertas de acceso e interiores de unidades en madera natural. • Exteriores y palieres con revestimiento plástico. • Interiores de departamento pintura marca Loxon. • Mesadas de Technistone en baños y cocinas. Baños con zócalos altos y grandes espejos. • Placares completos con Frentes e interiores. • Pisos de porcelanato en todos los ambientes, solias en acceso a unidades. • Amplios balcones aterrazados. • Cámaras de seguridad con grabadora en acceso Pb, 2 exteriores, 2 interiores. • Tanques de agua bajo techo. Detalles constructivos de máxima calidad. Nota: Los metros cuadrados descriptos corresponden a metros propios de la unidad incluyendo muros exteriores. Las medidas de subdivision estan sujetas a medición al momento de la mensura.",,,,WhatsApp,Contactar,ARIAS 2869,43,1,1,,,
/propiedades/clasificado/veclapin-departamento-en-zapiola-al-2400-54026659.html,23,150000,USD,60000,$,"Coghlan, Capital Federal",52 m² tot.1 amb.1 baño,"Departamento mono ambiente a la venta en Belgrano R. Departamento fresco y luminoso, consta de living comedor y cocina integrada, baño completo. abl $7. 900Expensas $60. 000El edificio cuenta con acceso para personas con movilidad reducida. (Ley 5115) camilo gayVer datos cucicba y 3938 cmcpmla información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo, los importes de impuestos, tasas, servicios y expensas aquí indicados están sujetos a verificación por parte del potencial comprador. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la R. G. N 2371/07 coti. Accesible: No (Ley 5. 115) . -Corredor interviniente en caba: Matricula cucicba N° 8158Corredor interviniente en pba: Matricula cmcpdjm N° 3938La tasación, intermediación y la conclusión de las operaciones sobre esta propiedad son actividades exclusivas de este corredor matriculado, conforme las previsiones de la ley 20. 266, la ley caba 2340, la ley provincial 10. 973 y sus modif. Y las normas reglamentarias dictadas por los colegios departamentales. -Corredor interviniente en caba: Matricula cucicba N° 8158Corredor interviniente en pba: Matricula cmcpdjm N° 3938La tasación, intermediación y la conclusión de las operaciones sobre esta propiedad son actividades exclusivas de este corredor matriculado, conforme las previsiones de la ley 20. 266, la ley caba 2340, la ley provincial 10. 973 y sus modif. Y las normas reglamentarias dictadas por los colegios departamentales.",,,,WhatsApp,Contactar,Zapiola al 2400,52,1,1,,,
/propiedades/clasificado/veclapin-venta-depto-monoambiente-en-saavedra-53394953.html,14,73500,USD,80000,$,"Saavedra, Capital Federal",35 m² tot.1 amb.1 dorm.1 baño,"¡oportunidad - espectacular monoambiente en saavedra! Nos encontramos ante un departamento de excelentes características, ubicado en la calle Quintana al 4600, entre Arias y Deheza, en el barrio de saavedra. Esta unidad esta dispuesta en un piso 5, al contrafrente, lo cual la convierte en una propiedad silenciosa y con gran luminosidad por su balcón con vista abierta. El ambiente principal puede ser divisible, y contiene una cocina integrada toda eléctrica la cual además tiene espacio para heladera y lavarropas. El baño es completo y se encuentra en perfectas condiciones. Con pocos años de antigüedad, esta propiedad es una gran oportunidad para Airbnb, alquiler temporario o alquiler convencional. Expensas $80. 000 (incluye Aysa) En el último piso disponen de una terraza estilo deck con parrilla de uso común, hermoso para compartir en las tardes de verano. Cerca de la Avenida cabildo a pocos metros no mas. 5 cuadras. Cerca de la Avenida General Paz (a solo 1 cuadra) - Nota importante: Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Esta propiedad no cuenta con acceso para personas con movilidad reducida (Ley 5115) -corredor responsable: alejandro gabriel ale cucicba = 8460 / csm = 2623",,,,,Contactar,Quintana al 4600,35,1,1,,,1
/propiedades/clasificado/veclapin-venta-departamento-monoambiente-en-saavedra-con-balcon-55258908.html,11,85000,USD,45000,$,"Saavedra, Capital Federal",36 m² tot.1 amb.1 baño,-Departamento monoambiente con balcón al frente ubicado en segundo piso. -Baño completo con bañera. -Cocina eléctrica equipada. -Edificio de 9 pisos. -Apto crédito.,,,,WhatsApp,Contactar,Av. Ruiz Huidobro al 4600,36,1,1,,,
/propiedades/clasificado/veclapin-departamento-saavedra-55356498.html,17,93000,USD,115000,$,"Saavedra, Capital Federal",50 m² tot.1 amb.1 baño1 coch.,"Depto monoambiente Divisible en venta en SaavedraAmplio Monoambiente divisible con Baño y Toilette, cochera y balcón Ubicado a dos cuadras del parque Saavedra y 6 cuadras de Av. Cabildo. Muy luminoso con orientación norte contra frente, apto profesionalPosee dos balcones, Cocina integrada. Espacio para el lavarropas, Agua caliente central, Baño y toilette. Bajas expensas, sin encargado, servicio de limpieza tercerizado. La cochera es espacio guardacoches ya asignado, fijo y descubierto. Medida del ambiente grande 3 x 12 mts aprox. apto crédito. Ley 5859 solo aplicable a las propiedades ubicadas en la Juridiccion de la Ciudad Autonoma de Buenos Aires “se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato”. -",,,,,Contactar,Besares al 3100,50,1,1,,1,
/propiedades/clasificado/veclapin-venta-saavedra-monoambiente-cochera-balcon-pileta-55570892.html,37,108000,USD,70000,$,"Saavedra, Capital Federal",36 m² tot.1 amb.1 baño1 coch.,"Corredor Responsable: Angélica Estefanía Berdun S. I. Nº 6575 / Marcela Bulnes cpi 6915- Contacto: Jimena Vidal. Departamento moderno monoambiente, súper luminoso con balcón, cochera cubierta. Además cuenta con sum, piscina y terraza de uso común. - La cocina integrada con muebles alto y bajo mesada, muy cómoda. Amplio balcón. Baño completo con bañera y mucho lugar de guardado. El edificio se encuentra a escasas cuadras del parque Saavedra. Fácil acceso a General Paz, cerca de líneas de colectivos y diversos comercios. Remax Argentina S. R. L. No ejerce el corretaje inmobiliario. El presente sitio web es una plataforma en donde cada oficina inmobiliaria independiente que contrata los servicios re/max puede publicar las propiedades a su cargo. Cada oficina es de propiedad y gestión independiente, por lo que Remax Argentina S. R. L no interviene en los datos de la publicación, en la operación inmobiliaria, ni en la confección y/o firma del boleto de compraventa y/o escritura y/o contrato de alquiler. En cumplimiento de las leyes vigentes que regulan el corretaje inmobiliario, Ley Nacional 25. 028, Ley 22. 802 de Lealtad Comercial, Ley 24. 240 de Defensa al Consumidor, las normas del Código Civil y Comercial de la Nación y Constitucionales, los agentes/gestores no ejercen el corretaje inmobiliario. Todas las operaciones inmobiliarias son objeto de intermediación y conclusión por parte del corredor público inmobiliario colegiado a cargo de la publicación, cuyos datos se exhiben en la presente. La presente publicación describe las características esenciales del inmueble, debiéndose consultar al corredor público inmobiliario responsable de la operación por la eventual actualización de las medidas, descripciones arquitectónicas y funcionales, valores de expensas, servicios, impuestos, precios y demás información, cuyos valores son aproximados. El inmueble no es accesible para personas con discapacidades físicas. El inmueble es accesible para personas con discapacidades físicas. Comprá la casa que querés! No la que podés. Accedé a un préstamo por hasta el 30% del valor de esta propiedad. Simulá tu cuota en Lendar",,,,WhatsApp,Contactar,Washington 4000,36,1,1,,1,
/propiedades/clasificado/veclapin-moderno-1-amb.-al-contrafrente-con-balcon-y-vista-54770732.html,20,83000,USD,99400,$,"Saavedra, Capital Federal",32 m² tot.1 amb.1 baño,"Moderno 1 Amb. Al Contrafrente con Balcón y VistaDepto. Con 4 años de antigüedadHall de 2x0, 98m; Ambiente de 8x3m con Balcón de 3x1m; Cocina integrada; Baño completo con ventilación. Detalles adicionales: Mucha luz y vista. Edificio con gas natural. Las medidas son aproximadas y al solo efecto orientativo. Las medidas reales surgirán del título de propiedad respectivo. En el caso que corresponda el pago de las expensas mensuales están sujeto a modificación y/o ajustes, El precio del inmueble puede ser modificado sin previo aviso. Las fotos y videos anunciados son de carácter no contractual. Certificado de registro vehículo aéreo no tripulado vnt-812C. A. Castaño Martillero y Corredor Público Colegiado S. I. 3184 y 3322. M. A. Castaño Matricula Corredor Inmobiliario cucicba Nro 6467. Carlos Castaño Propiedades sas.",,,,WhatsApp,Contactar,Manzanares al 3900,32,1,1,,,
/propiedades/clasificado/veclapin-venta-de-monoambiente-con-balcon-saavedra.-e-furio.-55469447.html,21,78000,USD,49334,$,"Saavedra, Capital Federal",33 m² tot.1 amb.1 baño,"Departamento de un ambiente en venta con balcón al frente en el hermoso barrio de saavedra. El departamento consta de un ambiente con cocina integrada, baño completo con bañadera y balcón al frente con protecciones de seguridad instaladas. La cocina cuenta con mesada, alacena, bajo mesada, artefacto de cocina a gas y campana extractora. El ambiente posee estufa a gas y gran placard empotrado de dos puertas corredizas. Posee conexión para lavarropas. El estado de la unidad es excelente. Edificio muy tranquilo por ser pocos departamentos, sólo 4 pisos y 14 departamentos. Sólo 6 años de antigüedad. El edificio posee cocheras cubierta y descubierta en Planta Baja que se encuentran en venta ¡consulte! Ubicación inmejorable ¡a 2 cuadras del hermoso Parque Saavedra! *Se deja constancia que las medidas y superficies indicados son aproximados y al sólo efecto orientativo. Las medidas reales surgirán del título de propiedad respectivo. Las medidas parciales y/o de los ambientes y el valor consignado de expensas mensuales está sujeto a verificación y/o ajuste. Fotos de carácter no contractual. Visitar con personal de la firma e-FurioE-furio S. R. L. - Div. Servicios Inmobiliarios Enrique D. Furio C. U. C. I. C. B. A Mat. Nº 439",,,,WhatsApp,Contactar,Av Garcia del Rio al 3800,33,1,1,,,
/propiedades/clasificado/veclapin-departamento-en-balbin-al-2500-53564654.html,27,105000,USD,120000,$,"Coghlan, Capital Federal",35 m² tot.1 amb.1 baño,"Departamento mono ambiente super luminoso en una excelente zona de Belgrano. Tiene 35 mts bien distribuidos, living comedor, cocina tipo americana integrada. En la zona del dormitorio hay un placar con puertas corredizas con espejo y en frente un ventanal con balcón. Tiene aire acondicionado y pisos de madera. El edificio tiene pileta, sum, laundry y parrilla. El edificio cuenta con acceso para personas con movilidad reducida. (Ley 5115) camilo gayVer datos cucicba y 3938 cmcpmla información gráfica y escrita contenida en el presente aviso es meramente a título estimativo y no forma parte de ningún tipo de documentación contractual. Las medidas y superficies definitivas surgirán del título de propiedad del inmueble referido. Asimismo, los importes de impuestos, tasas, servicios y expensas aquí indicados están sujetos a verificación por parte del potencial comprador. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Operación supeditada a que el propietario cumplimente con la R. G. N 2371/07 coti. Accesible: No (Ley 5. 115) . -Corredor interviniente en caba: Matricula cucicba N° 8158Corredor interviniente en pba: Matricula cmcpdjm N° 3938La tasación, intermediación y la conclusión de las operaciones sobre esta propiedad son actividades exclusivas de este corredor matriculado, conforme las previsiones de la ley 20. 266, la ley caba 2340, la ley provincial 10. 973 y sus modif. Y las normas reglamentarias dictadas por los colegios departamentales. -Corredor interviniente en caba: Matricula cucicba N° 8158Corredor interviniente en pba: Matricula cmcpdjm N° 3938La tasación, intermediación y la conclusión de las operaciones sobre esta propiedad son actividades exclusivas de este corredor matriculado, conforme las previsiones de la ley 20. 266, la ley caba 2340, la ley provincial 10. 973 y sus modif. Y las normas reglamentarias dictadas por los colegios departamentales.",,,,WhatsApp,Contactar,Balbín al 2500,35,1,1,,,
/propiedades/clasificado/veclapin-monoambiente-frente-a-plaza-con-cochera-fija-y-55535229.html,27,99000,USD,45000,$,"Saavedra, Capital Federal",38 m² tot.1 amb.1 baño1 coch.,"Aghermoso monoambiente moderno en piso 2 al frente con vista directa a la plaza Benjamín Vicuña Mackenna, el departamento tiene su baño completo, ambiente con cocina incorporada a gas con conexión para lavarropas, y espacio en mesada para el que le gusta cocinar. Balcón muy espacioso al frente con una vista a la plaza divina!! . La zona esta cada día mas linda. El departamento tiene su cochera fija y cubierta en Planta baja la cual se accede con control remoto y es muy cómoda para estacionar. Si buscas algo así no dejes de visitar esta propiedad!! po strejilevich gestion inmobiliariafray Justo Santa María de Oro 2178, CabaMatricula cucicba8495Martín Po Strejilevichpo strejilevich gestion inmobiliariafray Justo Santa María de Oro 2178, CabaMatricula cucicba8495Martín Po Strejilevich",,,,WhatsApp,Contactar,Cramer  4400,38,1,1,,1,
/propiedades/clasificado/veclapin-departamento-coghlan-55604781.html,14,92900,USD,137000,$,"Coghlan, Capital Federal",35 m² tot.1 amb.1 baño,"Venta Amplio Monoambiente en L muy luminoso y bien ubicado, sobre Avenida Monroe al 3100 casi esquina Av. Ricardo Balbin. Balcón hacia el lateral, con vista a la Avenida Monroe. Cocina semi-independiente que forma una L con el amplio ambiente. Placard de piso a techo, con puertas corredizas, cajonera y espacio de guardado. Interiores impecables. Baño completo con ventilación natural. Cocina eléctrica, con anafe 4 hornallas. Aire acondicionado frío/calor. En la terraza cuenta con un Jaccuzi y deck (solarium) Se encuentra ubicado en una zona estratégica del Barrio de Coghlan, en Avenida Monroe esquina Avenida Ricardo Balbin. En las cercanías circulan gran cantidad de colectivos, entre ellos las líneas: 19, 41, 67, 76, 107, 114, 133, 151, 169. Se trata de una zona tranquila de Buenos Aires, pero que a la vez cuenta con gran variedad de comercios, oferta gastronómica y servicios de toda índole. Las medidas y superficies consignadas en la presente son aproximadas y no resultan vinculantes. Los datos definitivos son los que surgen del título de propiedad. advertencia importante: Los montos especificados de expensas responden a una declaración del propietario el día que fue visitada la propiedad por nuestro personal. Verificar el monto actualizado. La venta de este inmueble está sujeta a la tramitación del Código de Transferencia de Inmuebles (coti) de conformidad con la normativa vigente (Res. Afip 2371/08, 2439/08 y ccs. ) por parte del propietario. Aviso legal: Matricula 7662 cucicba",,,,WhatsApp,Contactar,Avenida Monroe al 3100,35,1,1,,,
/propiedades/clasificado/veclapin-venta-monoambiente-con-balcon-en-nunez-55591105.html,35,96000,USD,140000,$,"Saavedra, Capital Federal",29 m² tot.1 amb.1 baño,"Excelente Monoambiente con Balcón al Frente en Núñez. El departamento cuenta Ambiente cuenta con una Cocina integrada, Baño completo con bañera y un Balcón a la calle. Detalle de la propiedad: - Hall del edificio con doble altura. - Al Frente. - Placard. - Espacio para heladera. - Posee un equipo de Aire Acondicionado tipo split frío / calor. - Luminoso. - Gran Terraza de uso común en el 5° piso. - Inmejorable ubicación, a metros de la Avda. Crisólogo Larralde, a 1 cuadra del Boulevard García del Río y a sólo 2 cuadras de la Avda. Cabildo - A 10 cuadras de las Avdas. Del Libertador y Balbín. - La propiedad se encuentra en una de las mejores zonas residenciales de Núñez y que a la vez está cerca de todo! Supermercados, comercios, bancos, farmacias, gimnasios, restaurantes, bares - A prácticamente una sola cuadra del hermoso Boulevard García del Río - Esta calle emergió en los últimos años como un destacado polo gastronómico ya que ofrece una gran diversidad de opciones culinarias para todos los gustos rodeadas de espacios verdes - Allí se puede encontrar desde una tradicional parrilla de barrio donde disfrutar un sabroso asado en familia hasta un restaurante de comida peruana y bar de tragos de autor para pasar una velada con amigos. - A sólo 6 cuadras del Parque Saavedra; uno de los espacios verdes más lindos de Buenos Aires - Ideal para pasear por el parque y visitar la feria de artesanos de los fines de semana, salir a correr y practicar deportes. - Todos los Medios de Transporte! Metrobus con gran cantidad de Líneas de Colectivo - A menos de 3 cuadras de las Estaciones ""Núñez"" y ""Manzanares"" - A sólo 8 cuadras de la Estación de Subterráneo ""Congreso de Tucumán"" (Línea ""D"") y de la Estación de Ferrocarril ""Núñez"" (Línea Mitre) - Vías rápidas de acceso por las Avenidas Cabildo, del Libertador, Balbín, Acceso Norte y Avda. Gral Paz. Raccone propiedades - Tel. Ver datos - Contacto: Sr. Alberto - Cel. (11) Ver datos. aviso legal: Se hace saber que las características descriptas del inmueble publicado, calidades y cualidades constructivas y funcionales, valores de expensas, impuestos y servicios, y medidas y superficies, son aproximados y consignadas en base a datos que fueron proporcionados por el propietario y que pueden no ser exactos y/o no estar actualizados a la hora de la visualización de este aviso, pudiendo surgir discordancias con los datos que surgen de la documentación respectiva. Las medidas y superficies exactas son las que surgen de los títulos y la documentación legal del inmueble. El valor del inmueble indicado en el presente puede ser modificado sin previo aviso. Las imágenes publicadas son al mero efecto orientativo de las características generales y circunstancias del inmueble en el momento en que han sido tomadas, pudiendo las mismas diferir del estado y circunstancias actuales del mismo. Asimismo, los mobiliarios, accesorios, elementos, etc, que se visualicen en las imagines publicadas, no integran la oferta de venta. En todos los casos el interesado deberá realizar una visita al inmueble y efectuar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo la documentación que corresponda. Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la afip (pedido de coti). -",,,,WhatsApp,Contactar,Amenábar 3500,29,1,1,,,
/propiedades/clasificado/veclapin-venta-monoambiente-amueblado-inversion-cochera-48991474.html,30,117000,USD,95000,$,"Saavedra, Capital Federal",37 m² tot.1 amb.1 baño1 coch.,"Departamento amplio, monoambiente, recién estrenado, impecable. Situado en un 1er piso, al contrafrente, con balcón. Muy luminoso! Living con cocina integrada, con gran espacio de guardado y anafe. Heladera bajo mesada y horno eléctrico. Agua caliente por termotanque eléctrico individual. Piletas de acero inoxidable. Mesada de cocina de silestone. Muebles bajo y sobre mesada laminados. Carpintería exterior de grandes ventanales de aluminio negro. Super equipado! Aire acondicionado split frío/calor, tv, Mesa y sillas, sommier doble con respaldo de cama. Mesitas de luz. Placard hecho a medida con interiores, de excelente gusto y calidad. Escritorio a medida. Luminarias, cortinas black out. Mueble a medida en baño. Hasta plantitas tiene! El departamento está totalmente amueblado para inversión para alquiler temporal, super oportunidad para inversión! No hay que hacerle nada, se compra y al día siguiente lo estás alquilando con excelente renta! El departamento se vende con la cochera descubierta. Emprendimiento de diseño moderno y máximo aprovechamiento del espacio y luz. Ubicado a metros del Parque Saavedra, a unas cuadras del centro comercial Dot Baires y muy cerca de los accesos hacia y desde Capital, a zonas Norte y Oeste, próximo a la Panamericana, a 6 cuadras de la Gral. Paz y a sólo 9 cuadras de Av. Cabildo. Ascensor hidráulico con puertas automáticas en acero inoxidable. Terraza de uso común con parrilla. Espacio para laundry en 4to piso. Bajas expensas. Ambientes: Baño. Kitchinet. Dormitorio. Servicios: Electricidad, Pavimento, Cloacas, Agua Corriente. Otros Servicios: Terraza, Balcón",,,,WhatsApp,Contactar,Superi  4200 1°,37,1,1,,1,
/propiedades/clasificado/veclapin-monoambiente-dividido-en-venta-55454347.html,9,79000,USD,84000,$,"Coghlan, Capital Federal",33 m² tot.1 amb.1 baño,"Luminoso monoambiente en venta sobre Rómulo Naon 3400 entre Nuñez y Manuela Pedraza. Excelente ubicación a tan solo 1 cuadra de Ricardo Balbín, a 6 del parque Saavedra y a 5 de la estación ffcc Saavedra. Edificio eléctrico de 4 pisos // 4 departamentos por planta. Cámaras de seguridad. Monoambiente ubicado al 3º al contrafrente. Cocina integrada, muebles completos altos y bajos, anafe eléctrico (2) Mueble divisorio con lugar de guardado. Balcón semi cubierto con conexión para lavarropas. Baño completo. Agua caliente central. Pre instalación de aire acondicionado. Edificio sin encargado. Expensas diciembre 2024 (84. 000) - C. U. C. I. C. B. A. - Matricula Nº 597 - Nota importante: Toda la información y medidas provistas son aproximadas, deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos (expensas, abl) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales. - C. U. C. I. C. B. A. - Matricula Nº 597 -Nota importante: Toda la información y medidas provistas son aproximadas, deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos (expensas, abl) expresados refieren a la última información recabada y deberán confirmarse. Fotografías no vinculantes ni contractuales.",,,,WhatsApp,Contactar,Romulo Naon 3400,33,1,1,,,
/propiedades/clasificado/veclapin-venta-departamento-1-ambiente-balcon-corrido-coghlan-55453772.html,16,85000,USD,82600,$,"Coghlan, Capital Federal",44 m² tot.1 amb.1 baño,"Excelente, luminoso y confortable departamento monoambiente con balcón en el cada vez más lindo barrio de Coghlan. Cocina integrada, equipada con muebles alto y bajo mesada, con espacio y conexión para lavarropas ancho y lugar para la heladera con amplia ventana al balcón corrido; se encuentra perfectamente delimitada delambiente por lo cual podría separarse. Cuenta con un espacioso placard con ruedas que puede ser utilizado para dividir el ambiente. Baño completo. El edificio cuenta con un amplio ascensor. Guidetti Propiedades - Tasaciones - Ventas - Alquileres",,,,WhatsApp,Contactar,Manuela Pedraza al 3700,44,1,1,,,
/propiedades/clasificado/veclapin-monoambiente-con-balcon-54864477.html,12,103000,USD,150000,$,"Coghlan, Capital Federal",40 m² tot.1 amb.1 dorm.1 baño,"Apto crédito! Excelente monoambiente con balcón! Ubicado sobre la calle Roosevelt entre Gral Ramón Freire y Conde, a una cuadra de Av. Monroe, y a 3 cuadras de Av. Crámer, area comercial, transportes públicos, entorno residencial y tranquilo. La unidad cuenta con aacc frio calor, la calefacción es por loza radiante. Cocina Eléctrica. El edificio cuenta con laundry. no tiene reubicación, listo para transferir Y mudarse! gran oportunidad si buscas invertir en un depto para alquiler temporario, zona de alta demanda. Escribime y vamos a visitarlo! nota: • Ley 5115. Sí cumple con accesibilidad. • Las medidas publicadas son aproximadas y al solo efecto orientativo; las mismas deberán corroborarse luego con el título/plano de propiedad respectivo. • Los importes expresados respecto a impuestos y servicios del inmueble (ej. Expensas, abl, luz, gas, agua corriente, etc. ) corresponden a la última información recabada y deberán confirmarse. • Fotografías no vinculantes ni contractuales. Luis Alderete Martillero cucicba Matrícula Nº 7587",,,,WhatsApp,Contactar,Roosevelt al 3200,40,1,1,,,1
/propiedades/clasificado/veclapin-imperdible-dpto-con-amenities-saavedra-apto-credito!-55642475.html,13,78000,USD,,,"Saavedra, Capital Federal",40 m² tot.1 amb.1 baño,Impecable dpto sobre boulevard ruiz huidobro! apto credito! Muy luminoso!! aire acondicionado frio/calorpisos porcelanatoplacard completo doblehorno con 4 hornallasmuebles sobre Y bajo mesadaespacio lavarropasespacio heladerapiscinasumparrillaporteriaen excelente ubicacion sobre el bonito boulevard ruiz huidobrotodos los medios de locomocion en cercania! © lek PropiedadesMatrícula cucicba 6315Matricula cmcpsi 6842,,,,WhatsApp,Contactar,Ruiz Huidobro al 4600  2do  Piso,40,1,1,,,
/propiedades/clasificado/veclapin-departamento-42-m-sup2--totales-balcon-corrido-52823816.html,18,115000,USD,60000,$,"Saavedra, Capital Federal",42 m² tot.1 amb.1 baño,"Monoambiente divisible. balcon corrido. calidad constructiva. Superficie Cubierta: 35, 1 m2. Superficie Total: 42, 5 m2. Excelente departamento monoambiente en Saavedra en edificio apto profesional a estrenar con detalles de categoría. Cómodamente divisible por su metraje y por la disposición de sus ventanas, permitiendo que se generen dos ambientes bien distribuidos sin forzar la calidad espacial. Repleto de luz natural y vistas largas a un entorno arbolado y barrial, con acceso a un balcón corrido de 7, 40 m2, que se lleva todos los aplausos. A un paso de accesos rápidos a cualquier parte de caba y provincia de Bs. As. Cocina con mobiliario completo y conexión para lavarropas. Mesada de Silestone y extractor. Área de comedor y living. Sector del dormitorio con placar. Baño completo. Gas natural y calefacción por calefactores tiro balanceado. Pre instalación para equipos de aire acondicionado tipo Split tanto en el living como en el dormitorio. Agua caliente central. Portero visor. Espacio para bicicletas en el sótano. Ascensor de grandes dimensiones. Venta con renta. *Las medidas son aproximadas, las reales surgen del título o plano de mensura. *Ley 5115: excepto que en la descripción de la propiedad se indique lo contrario, el edificio puede no contar con rampa para personas con movilidad reducida, y no ser accesible para personas con discapacidades físicas. *coti en trámite. Cucicba 7508 - cmcpsi 6968. javurek propiedades",,,,WhatsApp,Contactar,"Lugones 4935, SAAVEDRA",42,1,1,,,
/propiedades/clasificado/veclapin-saavedra-departamento-venta-usd-84.900-53640683.html,11,84900,USD,,,"Saavedra, Capital Federal",38 m² tot.1 amb.1 dorm.1 baño,"Apto credito Lindísimo ambiente, segundo piso al frente a dos cuadras Parque Saavedra. Living Comedor de 3, 30 x 9, 40 más baño completo y balcón. Pisos plastificados en el living. Orientación este, sol de mañana. Aire frío calor, cocina a gas, agua caliente central. Cocina abierta con barra, muy agradable. Laundry en terraza. Balcón al este vista calle y ártboles de 1, 30 por 3, 30. Encargado medio día de lunes a sábado hasta las doce. Guanziroli Propiedades. Mónica Guanziroli. csi 3653 / cucicba 5348. [Provista por]",,,,WhatsApp,Contactar,MELIAN al 3500,38,1,1,,,1
/propiedades/clasificado/veclapin-departamento-en-saavedra-mono-ambiente-moderno-opcion-54937475.html,13,95000,USD,104000,$,"Saavedra, Capital Federal",37 m² tot.1 amb.1 baño1 coch.,"Excelente Monoambiente en Saavedra Moderno edificio en excelente ubicacion. Cercano a Av. Cabildo, Av Gral. Paz, Shopping dot. Gran cocina con mesadas de granito. Espacio para amplia heladera y lugar para lavarropas con conexion, Baño completo. Balcon. Zona muy tranquila y segura dentro de caba. opcion cochera fija cubierta uSs 110. 000",,,,WhatsApp,Contactar,Quintana al 4600,37,1,1,,1,
/propiedades/clasificado/veclapin-departamento-monoambiente-en-venta-en-saavedra-55499732.html,15,95000,USD,,,"Saavedra, Capital Federal",40 m² tot.1 amb.1 baño,". contactar por whatsapp Ver datos. . Excelente departamento monoambiente en excelente ubicacion a cuatro cuadras de Cabildo y muy proximo a General paz. . Muy luminoso con ventanal de piso a techo. . Cocina integrada, anafe, lugar para heladera y lavarropas. . Baño completo, balcon. . Aire acondicionado colocado. . El edificio cuenta con terraza y parrilla en el ultimo piso",,,,,Contactar,QUINTANA 4600,40,1,1,,,
/propiedades/clasificado/veclapin-ideal-inversor-monoambiente-en-alquiler-53516466.html,10,70000,USD,2900,$,"Saavedra, Capital Federal",28 m² tot.1 amb.1 baño,"Excelente monoambiente con balcón al contrafrente, orientación norte!! Vista abierta a corredor Donado!! Cocina integrada, conexión para lavarropas, baño completo y balcón!! Muy Luminoso, bajas expensas!! Excelente ubicación a dos cuadras de Av. Balbín y estación de tren Saavedra línea Mitre!! Equipo de aire acondicionado frio/calor!! Con contrato vigente hasta 1 de Junio de 2026!! Alquiler actual $ 317. 000!! corredora responsable susana de cristofaro matricula n° 2099 cucicba Se deja constancia que las características, medidas y superficies consignadas son aproximadas, sujetas a verificación y/o ajuste.",,,,WhatsApp,Contactar,Holmberg al 3700,28,1,1,,,
